Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,LTIM,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHRIRAMFIN,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,ULTRACEMCO,WIPRO,KOTAKBANK
2020-11-27 09:15:00,398.39999,411.54999,2347.8999,2215.3,601.59998,3173.55,4908.7998,875.87998,186.5,454.71832486,3637.95,745.59998,125.55,3605.1001,965.79,2534.6499,872.263639,822.09998,1440.85,646.79999,3108.8501,226.35001,2138.2,473.35001,182.79336679,857.65002,1100.0,350.20001,3200.45,1122.4,722.0,7035.7998,94.699997,1788.8949,78.5,108.22499438,875.99314912,846.04999,214.04,244.25,511.64999,2679.6499,531.509568,180.35001,57.734998,876.84998,1361.2,4802.0,175.25,1907.1
2020-12-01 09:15:00,421.89999,423.79999,2463.0,2230.05,603.65002,3243.6499,4861.1001,874.65498,189.649995,470.61997927,3629.3501,755.59998,126.4,3620.75,966.08,2532.7,904.186038,834.09998,1433.3,641.90002,3110.25,229.3,2133.05,485.10001,183.50131945,895.5,1137.85,358.14999,3353.45,1115.95,734.54999,7101.7002,93.75,1741.815,81.550003,108.19688063,887.38677955,851.34998,204.71,248.05,539.34998,2726.8,522.91451492,179.75,58.579999,907.29999,1341.1,4910.5,176.425005,1875.85
2020-12-02 09:15:00,453.75,438.20001,2411.55,2315.8501,608.09998,3338.1499,4823.8999,880.22002,192.25,475.96958699,3597.0,758.34998,129.75,3639.55,970.05,2532.5,911.855395,843.15002,1406.95,636.5,3126.2,231.85001,2139.3,480.45001,184.96443105,897.29999,1140.9,368.39999,3393.75,1113.75,753.59998,7206.5,94.800003,1726.6449,84.849998,109.20936938,888.86205043,875.54999,206.1,246.95,544.65002,2749.55,532.744488,183.60001,60.434998,908.70001,1389.0,4933.1001,179.449995,1814.2
2020-12-03 09:15:00,447.54999,435.79999,2389.8999,2411.3999,602.70001,3294.3999,4867.4502,911.40498,196.949995,471.06167199,3635.95,762.15002,133.45,3692.3501,984.61,2549.5,906.427081,862.20001,1377.2,647.95001,3139.8501,242.0,2127.75,481.85001,185.20041527,896.25,1126.45,370.85001,3300.6499,1125.15,745.84998,7739.1001,98.550003,1749.215,88.699997,108.815625,891.54023447,858.15002,206.73,256.29999,548.25,2709.45,543.75999416,184.85001,62.090002,915.15002,1418.5,4893.5,180.149995,1821.0
2020-12-04 09:15:00,445.95001,453.70001,2434.6499,2438.75,614.5,3311.3999,4875.3501,905.24502,196.149995,484.65660636,3648.2,766.95001,133.3,3711.95,981.71,2553.5,927.791698,858.5,1385.6,643.25,3180.45,252.7,2184.2,502.04999,187.08828902,913.65002,1134.65,370.39999,3265.1499,1149.5,750.54999,7803.1499,98.550003,1782.8699,89.849998,109.32188063,883.68725413,863.0,200.62,263.5,569.04999,2727.55,556.701936,184.14999,62.270001,923.09998,1437.15,5091.3999,180.399995,1846.25
2020-12-07 09:15:00,457.54999,471.5,2432.7,2472.55,619.25,3319.55,4829.4502,905.19502,197.5,499.57667778,3628.95,773.15002,136.8,3717.55,1005.82,2561.1499,933.967026,855.29999,1372.25,649.54999,3174.05,251.25,2256.1499,510.45001,191.76076712,935.15002,1143.5,365.0,3270.95,1169.7,752.29999,7743.3999,99.75,1756.2551,91.550003,108.84375,888.8847469,851.75,212.68,269.60001,582.29999,2737.7,560.99943784,183.55,61.454999,944.29999,1425.3,5056.5,179.225005,1820.55
2020-12-08 09:15:00,451.89999,463.35001,2450.45,2438.8999,620.65002,3326.2,4792.1499,896.94004,195.225005,494.32520873,3645.3999,766.0,134.25,3690.0,1003.04,2548.2,922.11438,863.79999,1376.3,651.5,3167.95,245.7,2260.0,508.39999,191.10002075,916.70001,1153.35,362.64999,3261.45,1171.4,754.0,7762.7002,98.199997,1751.9449,90.75,107.77500563,905.02194063,853.79999,213.35,271.89999,568.70001,2797.3,555.960984,181.8,61.345001,932.29999,1427.85,5217.75,181.850005,1833.8
2020-12-09 09:15:00,449.10001,463.89999,2442.7,2522.3,634.20001,3306.55,4844.1499,901.06504,197.574995,493.78531845,3627.1001,762.40002,134.7,3725.3999,1011.38,2547.25,916.586485,870.54999,1407.2,652.59998,3190.7,241.0,2292.2,511.5,193.8846251,928.5,1175.2,361.85001,3265.8501,1181.0,755.0,7709.25,98.300003,1756.915,91.199997,108.39375,920.09240003,858.0,212.46,270.35001,569.54999,2810.8,558.677808,182.7,60.934998,929.5,1426.15,5144.7998,179.75,1883.55
2020-12-10 09:15:00,447.25,471.0,2393.05,2526.05,627.04999,3290.8501,4794.7998,902.88496,199.649995,495.84664275,3739.75,762.75,134.85001,3732.25,1010.62,2492.6499,905.87928,866.75,1385.85,659.45001,3194.3,242.7,2350.45,506.95001,200.77537374,915.84998,1167.75,362.29999,3251.3999,1190.35,736.15002,7736.0,97.150002,1835.2699,91.650002,108.421875,911.0365065,856.04999,209.95,269.54999,565.20001,2784.3,572.90410616,177.60001,61.009998,927.29999,1424.2,4964.2998,177.949995,1903.3
2020-12-11 09:15:00,449.79999,466.29999,2359.8999,2520.95,613.25,3327.6499,4843.8501,899.50498,198.699995,495.1104555,3732.75,755.84998,138.25,3642.1001,1003.39,2470.8,898.658143,862.25,1382.8,664.5,3185.3,243.64999,2374.75,515.45001,204.1735465,923.75,1163.2,359.64999,3268.6499,1194.3,727.54999,7733.5498,102.4,1840.11,96.800003,108.61875563,910.4917911,849.70001,208.65,272.45001,568.09998,2783.6001,569.44633016,178.85001,62.170001,919.40002,1442.4,5015.0,176.75,1920.4
2020-12-14 09:15:00,455.14999,467.0,2356.8,2548.1499,615.90002,3289.0,4898.6499,893.35,202.725005,493.78531845,3776.95,789.29999,143.35001,3599.8,1004.56,2400.45,907.821528,873.0,1372.15,655.75,3113.6499,246.35001,2370.75,525.79999,203.7959623,921.25,1164.55,357.5,3234.95,1249.65,711.70001,7696.7998,104.6,1859.1801,101.5,109.29375,903.90981335,850.20001,214.0,274.20001,576.25,2797.7,570.039072,177.64999,62.675,909.40002,1463.45,5073.75,174.675005,1939.35
2020-12-15 09:15:00,462.45001,475.75,2355.2,2527.45,607.09998,3271.6499,5122.5,929.69502,199.300005,494.91415853,3765.55,781.65002,143.10001,3628.3999,1006.27,2475.2,908.369328,886.0,1391.3,651.45001,3112.3501,244.55,2320.05,518.04999,201.57772008,926.75,1154.6,365.89999,3263.1499,1246.25,717.95001,7765.25,105.85,1818.99,100.45,108.45,896.21570832,856.20001,218.48,270.64999,571.65002,2761.55,564.40782692,178.89999,63.534998,927.04999,1468.75,5156.8501,176.350005,1951.15
2020-12-16 09:15:00,463.25,475.54999,2389.7,2582.45,606.09998,3303.5,5146.6001,925.77002,199.800005,506.69315453,3752.6001,786.79999,145.5,3717.8999,1007.79,2470.1001,911.158171,885.04999,1410.7,648.70001,3117.5,251.45,2343.95,512.45001,202.00249168,921.79999,1165.7,370.60001,3288.95,1268.25,731.95001,7796.3501,104.9,1832.3449,102.9,110.3625,897.21435323,857.5,214.61,269.39999,576.59998,2814.2,576.55942984,182.55,64.340002,921.54999,1504.45,5113.0,179.199995,1952.55
2020-12-17 09:15:00,459.29999,467.75,2404.5,2575.05,605.40002,3270.45,5286.7002,929.40996,197.699995,505.61338379,3729.75,783.20001,143.45,3824.7,1014.57,2466.6001,909.066551,879.34998,1441.8,654.54999,3112.6499,245.85001,2315.3,510.39999,201.10575164,935.79999,1159.2,366.20001,3306.0,1278.8,730.65002,7694.0,104.45,1830.535,101.5,108.73125,901.3224152,856.34998,211.3,267.70001,571.34998,2838.2,570.33544292,181.7,63.529999,930.09998,1501.95,5171.7998,178.449995,1965.45
2020-12-18 09:15:00,455.14999,463.29999,2387.75,2601.5,609.5,3347.55,5252.5,921.55996,196.925005,501.24534925,3720.5,793.45001,141.7,3832.8999,1045.75,2480.95,906.028703,890.65002,1411.35,654.09998,3135.3,249.89999,2333.45,517.15002,202.47446012,905.20001,1189.8,364.20001,3356.3999,1281.55,733.59998,7559.75,103.75,1836.275,99.0,109.06874438,904.02329572,857.15002,205.56,271.45001,575.0,2861.0,566.63068292,180.55,63.125,933.79999,1519.35,5152.5,181.774995,1949.35
2020-12-21 09:15:00,429.20001,444.25,2335.45,2554.6499,582.5,3238.25,5041.8501,884.675,183.675005,481.859085,3624.05,778.5,132.95,3634.1499,1013.71,2396.3999,873.85725,870.45001,1372.65,629.20001,2994.1001,232.3,2305.95,494.5,191.57198919,842.70001,1177.3,353.5,3395.45,1234.85,685.95001,7376.1001,97.5,1819.26,89.849998,104.34375,880.48705115,840.84998,193.369996,254.7,552.54999,2820.1499,555.960984,164.55,59.584998,906.84998,1471.65,5007.8501,176.975005,1920.85
2020-12-22 09:15:00,458.79999,468.64999,2408.3501,2600.8,589.75,3265.3,5011.3999,893.88496,186.25,491.0859652,3630.3999,795.0,135.5,3720.95,1032.36,2446.7,881.676029,913.79999,1373.1,641.25,3049.1001,231.89999,2311.0,500.29999,191.99675134,840.70001,1220.5,361.95001,3573.0,1262.7,695.04999,7395.3999,98.900002,1855.3551,90.550003,107.04375,879.12526265,853.95001,187.590002,257.45001,568.29999,2872.5,569.051136,164.95,60.134998,944.65002,1498.8,5021.2998,182.100005,1902.95
2020-12-23 09:15:00,463.60001,470.75,2433.8,2642.55,592.45001,3309.6499,5088.8999,901.325,187.199995,497.85890753,3625.3501,824.65002,135.05,3688.6001,1044.82,2446.7,898.409138,922.59998,1375.65,648.59998,3040.05,236.2,2370.3501,503.60001,196.1028862,855.34998,1253.05,366.85001,3674.95,1264.8,711.5,7449.9502,98.550003,1873.2699,90.800003,106.846875,882.37085858,854.95001,192.330004,263.0,574.59998,2908.75,597.99765092,169.2,62.140002,948.15002,1490.85,5033.9502,192.774995,1920.75
2020-12-24 09:15:00,473.64999,478.54999,2413.05,2648.25,610.20001,3374.75,5184.8999,899.25498,188.774995,507.7728762,3618.25,833.20001,136.25,3749.6001,1040.36,2436.75,893.578466,919.34998,1397.1,657.25,3073.1001,236.95,2402.25,513.54999,196.90524198,852.79999,1236.05,366.25,3625.6001,1262.2,710.90002,7446.0498,99.949997,1856.635,93.150002,106.875,905.20351243,873.90002,199.319996,266.85001,590.45001,2909.3501,593.749536,175.95,62.229999,947.25,1495.9,5044.75,191.100005,1960.6
2020-12-28 09:15:00,490.85001,483.54999,2388.8,2683.8999,617.65002,3414.7,5204.1001,899.50498,191.375,511.99367329,3603.55,830.15002,137.64999,3766.0,1040.36,2451.3501,903.040646,921.79999,1412.85,678.70001,3082.6001,239.89999,2388.8999,520.09998,197.75477573,866.95001,1240.3,386.60001,3640.75,1289.4,710.95001,7483.0,100.45,1859.735,93.800003,107.746875,909.35696735,901.65002,203.21,275.20001,586.95001,2929.3999,595.18205308,186.35001,63.265002,947.09998,1543.55,5142.1499,191.449995,1988.9
2020-12-29 09:15:00,489.20001,483.39999,2376.5,2696.8,630.20001,3431.55,5200.5,897.60498,190.75,510.66855587,3593.3,827.95001,135.10001,3784.2,1033.12,2460.55,905.87928,935.90002,1427.2,673.20001,3074.0,235.60001,2384.3,528.79999,199.68984633,912.90002,1250.3,381.79999,3609.95,1284.85,707.04999,7452.3501,98.599998,1826.265,93.150002,106.70625,903.34240148,899.29999,206.98,277.89999,590.59998,2930.5,591.37846984,183.45,63.220001,965.65002,1540.1,5146.75,192.5,1999.3
2020-12-30 09:15:00,484.14999,485.39999,2396.3501,2734.3999,625.09998,3448.1499,5334.1499,896.17002,191.425005,506.6440852,3583.8999,823.79999,135.60001,3799.7,1034.19,2517.3501,930.680174,940.70001,1432.5,675.70001,3101.3999,237.39999,2406.6001,528.75,199.31226214,899.04999,1246.8,386.10001,3661.1499,1292.05,720.70001,7612.8999,99.099998,1837.925,93.25,106.9875,905.81631725,902.95001,207.81,276.89999,584.0,2909.3,587.17974184,184.14999,64.045001,983.25,1552.6,5354.75,192.199995,2017.95
2020-12-31 09:15:00,479.54999,483.75,2412.8,2764.5,620.45001,3444.05,5295.2002,890.63496,190.550005,500.31286503,3576.3501,819.95001,135.45,3841.8999,1041.02,2530.8999,924.156209,946.15002,1436.3,676.5,3110.0,240.55,2395.3999,535.04999,197.28280729,894.95001,1255.8,387.20001,3659.5,1287.6,720.59998,7649.6001,99.349998,1839.025,93.050003,106.79063063,901.18623635,904.25,209.3,274.95001,592.34998,2862.75,582.78346616,183.85001,64.365002,973.20001,1567.15,5288.1499,193.125,1995.6
2021-01-01 09:15:00,491.14999,503.85001,2414.8501,2775.55,623.79999,3481.25,5280.1499,887.04502,190.975005,505.6625022,3567.8,826.59998,135.35001,3849.05,1048.27,2542.7,929.684155,950.5,1425.05,678.40002,3102.6499,238.35001,2387.55,527.5,201.86091059,900.15002,1260.45,389.70001,3699.3,1297.0,732.45001,7691.2998,99.050003,1845.0699,93.199997,106.59375,902.18488125,895.40002,214.17,279.39999,596.25,2928.25,594.243504,186.5,64.309998,977.95001,1558.6,5290.7998,194.050005,1994.05
2021-01-04 09:15:00,494.5,498.89999,2409.25,2753.7,624.70001,3522.45,5216.2002,889.875,197.675005,507.57654979,3552.8999,832.25,137.25,3862.25,1054.45,2655.7,960.610535,980.40002,1416.0,695.84998,3043.8501,254.3,2426.5,531.70001,201.43612011,897.84998,1288.25,403.10001,3845.3501,1314.6,749.09998,7702.2998,99.050003,1837.7949,96.949997,106.003125,903.70554507,911.40002,215.35,281.04999,604.40002,3039.45,596.713344,191.3,69.3,1001.95,1550.9,5327.2002,198.199995,1965.55
2021-01-05 09:15:00,494.39999,499.45001,2509.45,2793.8501,664.45001,3492.6499,5119.0,882.08496,196.0,504.53366212,3551.1001,827.25,135.14999,3842.1001,1057.38,2674.8999,957.473055,991.34998,1426.7,713.75,3067.2,250.3,2450.55,537.25,199.59545264,921.65002,1293.8,395.25,4129.3501,1306.3,740.09998,7655.4502,97.599998,1855.825,94.949997,105.75,892.47078995,905.54999,222.83,281.75,603.45001,3093.0,602.19637892,193.2,68.054999,1003.85,1570.95,5341.2002,203.149995,1959.75
2021-01-06 09:15:00,490.89999,496.79999,2502.1499,2805.3501,654.25,3462.7,5030.2998,878.63496,193.649995,515.6255402,3539.7,824.79999,135.10001,3879.8501,1057.66,2645.3501,980.680287,978.20001,1420.55,719.04999,3083.55,259.04999,2417.3,546.70001,193.8846251,922.34998,1282.1,401.70001,3956.8999,1314.0,736.09998,7628.6001,97.849998,1851.525,96.949997,110.33436938,868.93454538,910.29999,239.44,285.04999,605.29999,3051.5,597.65189308,195.39999,68.379999,997.15002,1572.6,5448.3501,203.199995,1970.4
2021-01-07 09:15:00,518.09998,513.84998,2508.55,2792.25,671.09998,3437.95,5081.0,898.8,196.100005,535.20813087,3552.8,826.54999,136.5,3803.05,1054.18,2649.8,989.893463,962.54999,1416.25,704.29999,3055.25,272.89999,2368.8501,541.09998,191.43039866,952.04999,1262.15,405.39999,3882.8999,1338.95,744.40002,7566.0498,97.0,1812.7301,97.900002,110.840625,867.52736393,914.15002,261.36,287.70001,601.90002,3032.8,593.60132584,196.75,72.279999,994.75,1542.35,5397.9502,203.375,1952.4
2021-01-08 09:15:00,518.0,517.0,2553.5,2844.7,672.70001,3529.1499,5082.0,917.15996,200.074995,530.30021587,3575.25,838.70001,139.7,3859.1499,1067.65,2760.8501,1000.301882,994.65002,1431.65,717.0,3161.1001,268.20001,2391.2,542.04999,190.20328072,939.79999,1312.1,402.85001,4092.2,1373.4,770.5,8014.8999,100.15,1830.625,100.65,114.496875,877.76347415,935.5,259.14,286.0,620.79999,3120.8999,602.19637892,198.14999,71.315002,1051.1,1548.6,5591.75,215.100005,1970.7
2021-01-11 09:15:00,519.15002,508.35001,2550.55,2849.3,666.95001,3617.3501,4984.25,898.60996,200.875,537.07315821,3612.8501,856.84998,141.7,3822.3999,1083.36,2777.1499,1000.301882,1055.1,1451.45,725.09998,3197.7,264.70001,2429.1001,544.70001,191.14721759,929.09998,1376.2,399.04999,4245.1499,1350.0,789.09998,8232.75,99.0,1839.1449,102.55,114.496875,861.21774388,936.25,250.33,282.5,621.0,3176.45,621.411744,220.64999,69.565002,1077.6,1563.9,5623.7002,223.399995,1938.15
2021-01-12 09:15:00,525.40002,511.25,2517.25,2720.55,675.70001,3624.25,5042.2002,895.9,201.274995,555.33058238,3631.6499,843.15002,146.64999,3767.5,1070.77,2881.6499,1006.277996,1062.1,1481.0,718.40002,3248.25,264.35001,2375.8999,548.0,194.87576826,927.65002,1371.75,399.54999,4285.1499,1349.8,779.84998,8188.0498,100.15,1799.91,103.45,114.58125,888.36272798,925.0,252.52,292.5,609.65002,3174.8501,616.76843492,237.8,69.490002,1064.2,1527.1,5639.0,228.850005,1903.45
2021-01-13 09:15:00,536.04999,536.65002,2479.2,2703.7,687.79999,3600.8999,4902.8999,879.36504,205.949995,567.60036988,3621.1499,841.70001,145.8,3719.3999,1058.0,2868.6499,1029.236234,1055.95,1470.65,713.25,3256.8,262.64999,2372.3501,556.5,199.40666527,942.75,1387.15,402.95001,4402.4502,1352.5,828.34998,8139.8501,102.55,1801.9301,105.25,115.3125,880.0785146,926.54999,243.37,306.79999,602.29999,3158.95,612.91551416,242.60001,70.915002,1069.65,1505.8,5650.75,229.5,1882.1
2021-01-14 09:15:00,532.09998,536.95001,2512.0,2663.8999,676.0,3576.05,4877.3501,874.73496,213.350005,569.85800097,3665.45,840.90002,146.64999,3724.7,1061.78,2886.6001,1016.188385,1027.7,1468.75,706.90002,3266.6001,261.39999,2398.55,553.29999,202.14407277,969.70001,1370.5,396.39999,4390.7002,1376.6,829.90002,8149.4502,102.2,1813.26,105.05,115.36875563,889.9741777,925.15002,243.69,307.25,607.04999,3250.7,606.592704,245.10001,70.634998,1052.6,1489.95,5582.3501,227.175005,1892.65
2021-01-15 09:15:00,527.29999,527.95001,2592.3501,2590.8999,674.84998,3580.3,4883.6001,863.60996,207.300005,591.55101472,3609.05,823.70001,143.25,3644.8,1042.56,2857.3,1028.937428,989.79999,1466.65,704.84998,3203.0,253.35001,2351.1499,543.0,205.63665809,965.90002,1344.95,394.20001,4287.8501,1354.15,819.65002,8024.75,100.45,1783.4,101.4,114.1875,879.46570977,910.25,240.91,303.85001,604.29999,3233.3501,595.13266616,260.29999,70.590002,1007.3,1477.25,5452.25,219.274995,1863.9
2021-01-18 09:15:00,507.85001,515.5,2609.25,2588.2,657.0,3563.75,4719.8501,835.45996,204.774995,576.1401518,3607.8501,801.75,138.7,3565.3,1010.42,2873.0,995.222195,981.5,1483.1,693.95001,3163.1499,243.14999,2332.6001,533.15002,207.43012872,932.79999,1312.05,383.10001,4008.8501,1336.05,809.0,7830.6499,97.550003,1763.0699,96.650002,110.109375,900.57343153,892.90002,234.76,294.45001,581.45001,3221.75,577.695576,245.95,66.670001,998.25,1503.55,5386.0,215.774995,1846.95
2021-01-19 09:15:00,530.09998,532.79999,2645.5,2645.05,668.75,3641.0,4959.1499,892.41504,206.725005,581.39160122,3601.25,822.45001,140.10001,3599.45,1017.78,2883.5,1027.792006,983.84998,1503.85,698.54999,3232.8999,251.55,2363.1499,546.45001,206.58059497,939.90002,1316.65,395.39999,4091.3501,1369.85,808.04999,7922.6001,99.650002,1775.4699,98.099998,112.30311938,915.3034438,904.40002,245.67,298.60001,596.54999,3260.7,575.67031708,258.64999,68.109998,992.5,1519.9,5490.1001,215.125,1887.0
2021-01-20 09:15:00,546.75,558.59998,2675.8,2697.25,675.75,3643.95,4981.9502,893.825,206.925005,585.17072522,3592.3,832.79999,141.5,3605.7,1016.13,2881.55,1030.580859,999.25,1492.0,702.95001,3275.6001,252.10001,2355.95,551.0,205.44785184,947.70001,1339.45,400.89999,4090.95,1382.65,824.5,8144.9502,98.300003,1768.1301,98.849998,110.33436938,932.68894365,896.75,249.54,302.54999,594.70001,3308.8,589.45203416,274.89999,69.015002,1019.45,1531.3,5547.1001,222.475005,1883.6
2021-01-21 09:15:00,536.90002,547.65002,2585.05,2716.3501,675.84998,3703.3,5118.2998,905.27998,204.149995,570.64325755,3630.8,812.75,137.35001,3604.6001,1010.44,2926.6001,1013.050925,993.29999,1474.8,700.5,3247.3,248.89999,2367.6499,552.70001,201.71931061,925.84998,1339.7,393.29999,3979.3501,1371.3,808.25,8076.75,96.099998,1771.6301,94.699997,109.77186938,952.97954691,878.29999,241.29,294.85001,582.90002,3273.8501,588.068904,290.60001,66.670001,1004.7,1517.3,5543.4502,222.899995,1857.8
2021-01-22 09:15:00,526.79999,535.79999,2597.8999,2596.6499,644.5,4089.5,4972.5498,907.1,198.024995,566.22613405,3608.0,808.29999,133.2,3544.7,1007.38,2972.6001,1000.003076,985.79999,1443.55,687.40002,3374.8999,239.2,2409.3501,533.79999,198.88749998,893.29999,1340.85,375.39999,3929.45,1362.1,798.40002,8048.8501,94.050003,1758.96,92.75,109.2375,930.37394859,862.54999,230.13,283.70001,575.20001,3303.1001,577.695576,289.35001,64.7,980.84998,1491.2,5534.7998,222.375,1828.0
2021-01-25 09:15:00,513.90002,523.65002,2686.8999,2513.95,658.40002,4168.9502,4908.7002,919.89004,193.649995,570.05432738,3613.55,836.79999,131.85001,3569.05,1016.48,2869.55,1065.491325,947.5,1462.85,680.40002,3474.95,240.3,2399.6001,538.04999,196.15008304,849.15002,1325.1,382.45001,3893.8501,1361.3,794.54999,7981.5,93.199997,1741.525,91.349998,106.9875,881.0771595,862.84998,240.21,280.95001,586.40002,3291.3,566.68006984,279.14999,65.195001,972.04999,1499.85,5368.3999,218.625,1794.4
2021-01-27 09:15:00,512.79999,518.84998,2600.3999,2436.6001,632.09998,4146.3501,4845.0,912.60996,190.300005,560.28756671,3610.75,842.5,129.14999,3483.05,981.86,2789.8999,1057.323969,955.5,1409.6,682.84998,3358.55,231.39999,2391.3,522.34998,198.8402937,820.15002,1301.0,376.25,4025.8,1359.85,769.95001,7870.8999,91.300003,1753.81,89.699997,108.19688063,860.1964025,881.75,230.21,275.64999,569.79999,3261.05,565.74157016,267.5,62.6,997.09998,1440.7,5404.8501,223.225005,1764.7
2021-01-28 09:15:00,511.85001,519.09998,2622.3999,2441.7,670.70001,4135.7998,4810.25,895.52998,192.149995,560.38575446,3603.75,841.90002,128.2,3429.75,974.36,2798.45,1063.150681,933.95001,1371.45,671.79999,3397.3999,229.05,2300.3999,528.25,195.01736823,802.59998,1276.2,376.29999,3970.8501,1345.35,765.0,7588.5,91.599998,1738.765,90.650002,105.35625,851.82140322,872.54999,222.22,282.35001,564.34998,3196.55,557.78864584,266.79999,62.370001,981.59998,1450.1,5443.7002,215.949995,1722.85
2021-01-29 09:15:00,506.64999,509.70001,2561.25,2407.3501,662.90002,4005.8,4734.5498,872.275,191.800005,543.40432929,3501.1001,825.90002,125.9,3369.8501,920.54,2744.3,1051.447457,914.0,1390.5,677.95001,3256.05,226.3,2263.8999,537.0,191.85517025,846.09998,1239.05,366.85001,3963.8999,1334.7,749.59998,7206.6499,88.949997,1706.0,88.300003,103.753125,836.11544253,864.45001,258.27,282.10001,586.20001,3111.3501,553.04656292,262.70001,60.1,961.40002,1420.3,5327.25,208.949995,1712.95
2021-02-01 09:15:00,537.20001,542.75,2663.5,2447.8,709.34998,4114.7002,5058.6001,972.17998,196.5,568.48381421,3520.75,806.40002,129.0,3463.6001,885.63,2842.8501,1121.168787,928.34998,1476.75,699.04999,3340.6499,241.14999,2248.6001,603.79999,203.84316859,970.59998,1260.9,380.85001,3937.6499,1448.85,795.15002,7399.7998,92.0,1708.7699,90.849998,106.25624438,860.33258135,874.5,266.4,310.70001,590.15002,3139.3501,577.10283416,279.60001,63.609998,941.75,1501.55,5744.1499,210.75,1801.5
2021-02-02 09:15:00,564.20001,550.79999,2705.1499,2463.6499,714.20001,4201.4502,5173.2002,947.62998,204.0,588.31175155,3501.25,821.59998,131.25,3548.6001,896.5,2904.8501,1185.26261,954.65002,1560.55,681.04999,3293.8501,255.35001,2230.45,617.34998,205.96702656,975.65002,1271.25,389.0,4038.55,1520.2,816.84998,7654.7002,94.150002,1719.0301,92.849998,109.2375,874.1774311,865.34998,273.33,333.10001,609.45001,3203.45,568.40895784,322.0,64.165002,957.20001,1485.45,6123.5498,214.175005,1861.3
2021-02-03 09:15:00,566.59998,560.09998,2720.7,2453.6499,733.79999,4236.3501,5245.1001,953.60498,207.449995,597.63679006,3516.5,849.25,137.25,3680.25,929.91,2916.8999,1186.109226,959.90002,1574.8,689.20001,3380.8,257.25,2232.8501,622.34998,204.59831809,1048.55,1284.65,392.89999,4305.5,1528.55,833.20001,7589.2002,96.949997,1716.64,93.349998,116.15625,876.37898918,866.15002,293.06,335.95001,629.20001,3200.05,573.15109016,331.0,65.315002,981.45001,1525.15,6074.7002,216.75,1852.2
2021-02-04 09:15:00,589.70001,568.40002,2731.6499,2401.8,743.90002,4223.5,5504.8501,970.05498,209.274995,589.53873031,3580.0,834.45001,143.60001,3678.8999,933.59,2963.45,1183.768582,957.65002,1579.1,680.40002,3440.7,261.85001,2245.6001,628.29999,217.05828487,1032.15,1279.35,400.29999,4303.7002,1529.8,866.5,7640.0,99.050003,1707.4,97.650002,115.50938063,873.49653685,863.90002,284.13,355.10001,631.5,3188.45,580.95575492,326.14999,65.595001,969.20001,1513.6,6182.7998,214.949995,1910.4
2021-02-05 09:15:00,595.34998,566.95001,2738.6001,2376.75,719.59998,4231.25,5538.5498,972.22002,207.5,570.3978618,3541.6499,847.70001,140.85001,3822.45,960.18,2932.1499,1181.378136,946.15002,1597.6,681.54999,3429.2,262.04999,2269.55,614.15002,221.21161656,1025.1,1272.1,402.20001,4124.6499,1516.5,865.5,7494.1499,99.5,1711.575,97.650002,116.49375563,873.24687562,864.20001,276.89,393.10001,634.75,3157.95,585.35208,315.89999,68.504999,959.40002,1509.45,6352.1001,212.774995,1982.7
2021-02-08 09:15:00,628.29999,582.04999,2730.25,2416.8501,736.15002,4237.4502,5497.7002,1002.105,210.024995,586.29951622,3473.7,847.25,141.55,3781.8501,971.96,2970.3999,1205.979805,957.75,1605.25,684.04999,3495.0,278.95001,2236.6499,629.59998,220.03169547,1035.1,1303.55,417.64999,4101.8999,1551.8,928.40002,7574.6001,100.3,1721.8199,99.650002,119.559375,885.82072278,859.09998,283.9,397.04999,634.65002,3214.1001,589.89656584,335.95001,70.295001,982.54999,1541.7,6368.1499,217.649995,1957.15
2021-02-09 09:15:00,629.84998,581.95001,2789.3,2506.8501,742.5,4154.8999,5400.2998,994.16504,209.675005,587.9191478,3462.3999,841.75,139.25,3722.75,968.82,2947.6499,1213.101341,951.59998,1611.85,704.90002,3499.45,278.04999,2216.25,633.34998,216.16154483,1025.8,1305.55,406.45001,4067.8,1566.45,895.0,7627.0498,99.949997,1731.8949,101.0,118.546875,887.95419143,888.70001,282.62,394.79999,623.59998,3176.8999,591.47729308,325.04999,69.920001,975.09998,1559.9,6420.3999,219.675005,1949.15
2021-02-10 09:15:00,650.70001,576.84998,2756.5,2510.6001,734.79999,4151.5498,5475.8999,1022.795,207.899995,579.33029655,3424.8501,863.40002,138.3,3750.3501,964.81,2901.3,1226.497797,959.45001,1581.75,719.04999,3538.95,279.39999,2235.5,632.15002,214.79283636,1022.8,1296.5,410.75,3999.8999,1552.85,914.15002,7621.7002,99.849998,1717.735,100.0,118.378125,896.19301185,911.34998,285.62,392.25,627.09998,3213.3,593.502552,328.89999,69.025,974.90002,1563.15,6392.1499,219.5,1952.05
